uniqueID,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,Feedback,Block
i11039-p9478,14,1.0,14,10,0.99,-31,0,1,False,0,True,2
i11040-p9479,-3,1.0,-3,20,0.5,-39,0,1,True,0,True,5
i11041-p9480,13,0.1,-6,-7,0.4,-14,0,1,False,0,True,5
i11042-p9481,28,1.0,28,78,0.4,-11,1,4,False,0,True,5
i11043-p9482,29,1.0,29,37,0.8,3,1,8,False,0,True,3
i11044-p9483,31,0.75,-9,40,0.75,-31,1,8,False,0,True,2
i11045-p9484,18,1.0,18,51,0.5,-19,3,2,False,0,True,5
i11046-p9485,19,0.2,-16,20,0.1,-12,0,1,False,0,True,2
i11047-p9486,20,1.0,20,17,0.5,14,1,4,False,0,True,5
i11048-p9487,20,0.9,19,27,0.9,-15,1,8,False,0,True,4
i11049-p9488,14,1.0,14,58,0.4,-26,1,4,False,0,True,5
i11050-p9489,23,0.05,7,40,0.05,6,2,6,False,0,True,3
i11051-p9490,20,1.0,20,46,0.1,12,1,2,False,0,True,3
i11052-p9491,3,1.0,3,10,0.2,0,0,1,True,0,True,3
i11053-p9492,21,0.99,-2,21,1.0,21,0,1,False,0,True,4
i11054-p9493,-10,1.0,-10,-9,0.5,-28,1,2,False,0,True,4
i11055-p9494,81,0.01,28,33,0.01,24,0,1,False,0,True,3
i11056-p9495,2,0.75,-30,-8,0.99,-15,0,1,False,0,True,2
i11057-p9496,-1,0.75,-2,18,0.4,-16,2,3,False,0,True,5
i11058-p9497,8,1.0,8,92,0.2,-24,0,1,False,0,True,3
i11059-p9498,0,0.9,-7,74,0.2,-16,1,2,True,-1,True,5
i11060-p9499,12,1.0,12,20,0.6,7,2,6,False,0,True,5
i11061-p9500,63,0.01,-11,69,0.25,-20,2,2,True,0,True,5
i11062-p9501,42,0.2,-7,15,0.8,-24,0,1,False,0,True,4
i11063-p9502,14,1.0,14,40,0.6,-22,0,1,False,0,True,3
i11064-p9503,25,1.0,25,73,0.5,-21,1,6,False,0,True,2
i11065-p9504,-5,0.95,-49,38,0.2,-14,0,1,False,0,True,5
i11066-p9505,48,0.25,-27,61,0.25,-21,0,1,False,0,True,3
i11067-p9506,23,0.25,8,42,0.05,17,1,8,False,0,True,4
i11068-p9507,60,0.2,9,31,0.25,11,1,8,True,0,True,4
i11069-p9508,29,1.0,29,32,0.6,-9,1,4,False,0,True,3
i11070-p9509,24,1.0,24,31,0.99,-2,0,1,False,0,True,2
i11071-p9510,20,1.0,20,36,0.5,16,1,4,True,0,True,5
i11072-p9511,17,1.0,17,18,0.99,17,1,2,False,0,True,3
i11073-p9512,50,0.6,-45,29,0.5,-4,0,1,True,0,True,4
i11074-p9513,83,0.05,20,44,0.6,9,2,7,False,0,True,2
i11075-p9514,14,0.6,7,11,1.0,11,1,4,False,0,True,2
i11076-p9515,-9,1.0,-9,33,0.2,-20,0,1,False,0,True,4
i11077-p9516,41,0.25,6,17,0.2,7,0,1,True,0,True,3
i11078-p9517,21,0.75,-31,50,0.2,-9,0,1,False,0,True,5
i11079-p9518,78,0.4,-15,46,0.4,14,0,1,False,0,True,4
i11080-p9519,29,1.0,29,40,0.25,24,1,2,False,0,True,5
i11081-p9520,28,0.8,19,49,0.01,27,0,1,False,0,True,4
i11082-p9521,3,1.0,3,13,0.6,-8,0,1,False,0,True,4
i11083-p9522,16,1.0,16,43,0.6,-30,0,1,False,0,True,4
i11084-p9523,20,1.0,20,50,0.4,-9,2,3,False,0,True,5
i11085-p9524,18,0.25,-6,0,1.0,0,0,1,False,0,True,4
i11086-p9525,9,0.99,-4,61,0.01,15,0,1,True,0,True,5
i11087-p9526,-4,1.0,-4,6,0.95,-14,1,2,False,0,True,2
i11088-p9527,88,0.01,4,20,0.6,-21,1,8,False,0,True,3
i11089-p9528,-6,1.0,-6,-4,0.01,-6,3,5,False,0,True,5
i11090-p9529,7,1.0,7,31,0.01,2,0,1,False,0,True,3
i11091-p9530,10,0.1,8,106,0.1,4,0,1,False,0,True,3
i11092-p9531,26,1.0,26,22,0.25,16,0,1,False,0,True,5
i11093-p9532,6,1.0,6,14,0.8,-44,0,1,True,0,True,3
i11094-p9533,4,1.0,4,57,0.01,2,0,1,False,0,True,5
i11095-p9534,-1,1.0,-1,81,0.2,-23,0,1,False,0,True,4
i11096-p9535,11,1.0,11,30,0.75,-22,2,7,False,0,True,5
i11097-p9536,72,0.2,-2,13,1.0,13,1,8,False,0,True,4
i11098-p9537,77,0.25,-4,18,0.25,10,2,4,False,0,True,2
i11099-p9538,1,1.0,1,6,0.4,-5,0,1,False,0,True,5
i11100-p9539,25,1.0,25,27,0.5,19,3,5,False,0,True,2
i11101-p9540,76,0.01,22,67,0.1,22,1,6,False,0,True,5
i11102-p9541,4,0.01,-6,31,0.2,-24,0,1,False,0,True,3
i11103-p9542,62,0.05,7,37,0.4,-23,0,1,False,1,True,5
i11104-p9543,26,1.0,26,35,0.01,13,0,1,False,0,True,4
i11105-p9544,-8,1.0,-8,13,0.5,-17,3,5,False,0,True,4
i11106-p9545,39,0.5,15,49,0.5,-2,0,1,True,0,True,2
i11107-p9546,54,0.6,-16,59,0.05,24,0,1,False,0,True,3
i11108-p9547,30,0.5,-42,62,0.2,-32,0,1,False,0,True,2
i11109-p9548,47,0.2,7,29,0.1,23,2,6,True,1,True,5
i11110-p9549,22,0.4,-21,1,0.99,-13,2,3,True,1,True,4
i11111-p9550,25,1.0,25,35,0.5,22,1,4,False,0,True,5
i11112-p9551,27,0.9,-9,95,0.25,-6,1,6,False,0,True,5
i11113-p9552,14,1.0,14,11,0.8,6,0,1,False,0,True,4
i11114-p9553,7,1.0,7,11,0.4,-3,1,4,True,0,True,3
i11115-p9554,29,0.8,18,89,0.25,6,0,1,False,0,True,2
i11116-p9555,19,1.0,19,29,0.95,0,0,1,False,0,True,5
i11117-p9556,-6,1.0,-6,34,0.5,-28,0,1,False,0,True,4
i11118-p9557,46,0.2,23,47,0.01,41,1,8,False,0,True,5
i11119-p9558,23,1.0,23,70,0.6,-46,0,1,False,0,True,2
i11120-p9559,39,0.1,22,24,1.0,24,1,6,False,0,True,2
i11121-p9560,18,1.0,18,20,0.75,-10,0,1,False,0,True,5
i11122-p9561,17,1.0,17,50,0.4,-14,1,2,False,0,True,5
i11123-p9562,1,1.0,1,-1,0.75,-4,0,1,False,0,True,2
i11124-p9563,5,0.2,4,12,0.6,-23,0,1,False,0,True,2
i11125-p9564,6,1.0,6,6,0.99,-25,0,1,False,0,True,3
i11126-p9565,29,0.4,19,32,0.2,15,0,1,True,-1,True,3
i11127-p9566,61,0.2,15,24,0.5,11,0,1,False,0,True,4
i11128-p9567,12,1.0,12,46,0.05,5,0,1,False,0,True,2
i11129-p9568,13,0.6,-7,8,0.01,-3,0,1,True,0,True,2
i11130-p9569,41,0.05,2,19,0.75,-25,0,1,False,0,True,2
i11131-p9570,30,1.0,30,53,0.4,21,3,6,False,0,True,4
i11132-p9571,23,1.0,23,56,0.25,13,1,6,False,0,True,4
i11133-p9572,66,0.2,6,18,1.0,18,0,1,False,0,True,4
i11134-p9573,9,1.0,9,60,0.01,11,0,1,False,0,True,3
i11135-p9574,22,1.0,22,30,0.4,2,0,1,False,0,True,3
i11136-p9575,18,0.1,-10,-7,0.05,-15,0,1,False,0,True,2
i11137-p9576,-1,1.0,-1,54,0.5,-44,1,8,False,0,True,2
i11138-p9577,24,1.0,24,31,0.6,29,1,6,False,0,True,3
i11139-p9578,69,0.01,14,27,0.1,13,2,7,True,0,True,2
i11140-p9579,51,0.1,-2,33,0.5,-28,1,6,False,0,True,2
i11141-p9580,40,0.75,-17,29,0.99,21,2,3,True,0,True,5
i11142-p9581,-1,1.0,-1,-1,0.6,-19,0,1,False,0,True,2
i11143-p9582,11,1.0,11,28,0.5,-9,1,6,False,0,True,2
i11144-p9583,23,1.0,23,38,0.8,-29,1,4,True,0,True,3
i11145-p9584,25,0.1,17,28,0.5,1,0,1,False,0,True,4
i11146-p9585,86,0.2,-4,29,0.8,-45,2,7,False,0,True,2
i11147-p9586,1,1.0,1,66,0.2,-20,2,4,False,0,True,2
i11148-p9587,23,1.0,23,82,0.25,-10,0,1,True,0,True,5
i11149-p9588,22,1.0,22,47,0.6,-2,0,1,False,0,True,5
i11150-p9589,32,0.8,-43,31,0.8,-15,0,1,True,0,True,3
i11151-p9590,110,0.2,-10,64,0.4,-26,2,6,False,0,True,5
i11152-p9591,23,0.25,7,11,0.9,3,0,1,False,0,True,3
i11153-p9592,28,0.2,8,50,0.6,-36,2,2,False,0,True,5
i11154-p9593,19,0.99,-11,34,0.05,15,0,1,False,0,True,2
i11155-p9594,28,1.0,28,38,0.75,11,0,1,True,0,True,2
i11156-p9595,36,0.75,-32,55,0.4,-5,1,6,True,-1,True,5
i11157-p9596,-3,1.0,-3,10,0.5,-5,1,8,False,0,True,4
i11158-p9597,31,0.25,22,74,0.2,16,1,4,False,0,True,3
i11159-p9598,112,0.05,12,21,0.8,-2,0,1,False,0,True,3
i11160-p9599,20,1.0,20,54,0.4,8,0,1,False,0,True,3
i11161-p9600,-5,1.0,-5,31,0.1,-1,1,4,False,0,True,2
i11162-p9601,37,0.05,-1,93,0.2,-24,0,1,True,0,True,4
i11163-p9602,17,1.0,17,54,0.4,-4,0,1,False,0,True,4
i11164-p9603,28,1.0,28,47,0.25,34,3,5,False,0,True,2
i11165-p9604,7,1.0,7,12,0.8,-14,0,1,False,0,True,3
i11166-p9605,18,1.0,18,59,0.1,16,0,1,False,0,True,4
i11167-p9606,23,0.99,-6,31,0.05,30,0,1,False,0,True,4
i11168-p9607,32,0.5,-4,14,1.0,14,2,2,False,0,True,4
i11169-p9608,44,0.01,4,39,0.6,-45,0,1,False,0,True,2
i11170-p9609,57,0.05,21,29,0.1,22,0,1,False,0,True,4
i11171-p9610,-4,1.0,-4,-4,1.0,-4,2,7,False,0,True,5
i11172-p9611,33,0.1,5,28,0.2,-1,0,1,False,0,True,2
i11173-p9612,-10,1.0,-10,31,0.05,-16,0,1,True,0,True,2
i11174-p9613,41,0.1,-2,21,0.9,-30,0,1,False,-1,True,4
i11175-p9614,32,0.01,-10,45,0.05,-15,0,1,False,0,True,5
i11176-p9615,-3,1.0,-3,3,0.6,-28,1,4,False,0,True,3
i11177-p9616,27,1.0,27,38,0.75,-25,0,1,False,0,True,4
i11178-p9617,-8,1.0,-8,-6,0.9,-37,0,1,False,0,True,4
i11179-p9618,108,0.4,-29,87,0.01,31,0,1,False,0,True,5
i11180-p9619,17,1.0,17,42,0.25,13,0,1,False,0,True,4
i11181-p9620,-6,1.0,-6,45,0.01,7,0,1,False,0,True,3
i11182-p9621,0,1.0,0,61,0.4,-44,0,1,False,0,True,3
i11183-p9622,18,1.0,18,35,0.5,-8,0,1,False,0,True,3
i11184-p9623,23,1.0,23,40,0.01,21,3,5,True,0,True,3
i11185-p9624,11,1.0,11,23,0.01,11,0,1,False,0,True,2
i11186-p9625,73,0.4,-50,-1,1.0,-1,0,1,False,0,True,3
i11187-p9626,-6,1.0,-6,82,0.1,-7,0,1,False,0,True,2
i11188-p9627,17,1.0,17,80,0.25,-11,0,1,False,0,True,5
i11189-p9628,-3,1.0,-3,17,0.25,-13,1,8,False,0,True,3
i11190-p9629,34,0.05,8,33,0.6,-44,0,1,False,0,True,3
i11191-p9630,-6,0.2,-10,2,0.75,-1,0,1,True,0,True,2
i11192-p9631,21,0.9,10,27,0.6,-6,0,1,False,0,True,2
i11193-p9632,29,0.4,1,10,0.5,4,0,1,False,0,True,5
i11194-p9633,26,1.0,26,61,0.01,23,1,2,False,0,True,3
i11195-p9634,5,1.0,5,6,0.95,-25,1,8,False,0,True,2
i11196-p9635,29,1.0,29,50,0.4,18,0,1,False,0,True,4
i11197-p9636,18,0.05,-2,14,0.75,-39,0,1,False,-1,True,5
i11198-p9637,11,1.0,11,18,0.6,4,0,1,False,0,True,4
i11199-p9638,0,1.0,0,45,0.01,3,1,2,False,0,True,5
i11200-p9639,18,1.0,18,49,0.75,-26,0,1,True,0,True,4
i11201-p9640,15,1.0,15,9,0.9,-2,0,1,False,0,True,4
i11202-p9641,62,0.1,2,3,0.4,1,0,1,False,-1,True,5
i11203-p9642,17,1.0,17,16,0.6,-1,1,2,False,0,True,4
i11204-p9643,27,1.0,27,43,0.1,15,0,1,False,0,True,5
i11205-p9644,18,1.0,18,57,0.5,-25,0,1,False,0,True,4
i11206-p9645,-7,1.0,-7,-5,0.95,-41,2,7,False,0,True,2
i11207-p9646,6,1.0,6,22,0.6,-3,1,2,True,0,True,5
i11208-p9647,13,1.0,13,32,0.05,17,1,4,False,0,True,3
i11209-p9648,67,0.5,-9,46,0.25,31,0,1,True,0,True,5
i11210-p9649,4,1.0,4,5,0.75,-9,0,1,False,0,True,4
i11211-p9650,15,1.0,15,59,0.6,-48,3,4,False,0,True,3
i11212-p9651,58,0.2,4,86,0.1,7,0,1,False,0,True,3
i11213-p9652,-5,1.0,-5,73,0.05,-4,0,1,False,0,True,2
i11214-p9653,3,0.2,-3,53,0.05,-1,1,6,False,0,True,3
i11215-p9654,41,0.5,-1,50,0.4,-11,0,1,False,0,True,3
i11216-p9655,18,1.0,18,38,0.05,21,0,1,True,0,True,5
i11217-p9656,110,0.01,27,28,0.95,13,1,4,True,-1,True,3
i11218-p9657,31,0.5,5,32,0.6,-7,1,6,False,0,True,3
i11219-p9658,18,0.75,15,60,0.2,1,0,1,False,0,True,2
i11220-p9659,26,0.25,-2,14,0.5,-24,3,2,True,-1,True,2
i11221-p9660,60,0.1,-13,46,0.2,-20,1,4,False,0,True,5
i11222-p9661,37,0.75,-27,21,1.0,21,0,1,False,0,True,3
i11223-p9662,-6,1.0,-6,32,0.5,-36,1,4,True,0,True,3
i11224-p9663,12,1.0,12,69,0.05,-1,0,1,False,0,True,4
i11225-p9664,27,1.0,27,70,0.05,22,0,1,False,0,True,2
i11226-p9665,14,0.9,-37,84,0.05,14,0,1,False,0,True,3
i11227-p9666,12,1.0,12,25,0.8,-46,0,1,False,0,True,4
i11228-p9667,74,0.05,14,36,0.5,7,0,1,False,0,True,2
i11229-p9668,26,0.6,-31,56,0.5,-40,0,1,True,0,True,4
i11230-p9669,1,1.0,1,12,0.1,-3,2,5,False,0,True,5
i11231-p9670,0,1.0,0,5,0.75,-7,0,1,False,0,True,3
i11232-p9671,30,0.01,8,68,0.01,1,0,1,False,0,True,2
i11233-p9672,14,1.0,14,18,0.9,6,3,6,True,0,True,4
i11234-p9673,22,0.9,-48,60,0.05,16,0,1,False,0,True,2
i11235-p9674,17,0.75,-15,78,0.05,11,0,1,False,0,True,3
i11236-p9675,73,0.01,25,39,0.4,9,0,1,False,-1,True,3
i11237-p9676,0,1.0,0,19,0.6,-21,0,1,False,0,True,2
i11238-p9677,28,1.0,28,93,0.2,18,1,4,True,0,True,2
i11239-p9678,3,1.0,3,22,0.75,-31,0,1,True,0,True,4
i11240-p9679,-10,1.0,-10,52,0.05,-12,0,1,False,0,True,5
i11241-p9680,8,0.1,5,5,0.8,-10,0,1,True,0,True,2
i11242-p9681,3,0.8,-42,-5,0.99,-39,0,1,True,0,True,3
i11243-p9682,17,1.0,17,39,0.6,-31,0,1,True,0,True,5
i11244-p9683,42,0.4,-16,12,0.75,-25,0,1,False,0,True,3
i11245-p9684,18,1.0,18,28,0.6,8,1,8,False,0,True,5
i11246-p9685,12,0.5,10,76,0.4,-22,0,1,True,-1,True,2
i11247-p9686,-2,1.0,-2,24,0.2,-13,0,1,False,0,True,3
i11248-p9687,3,1.0,3,99,0.2,-30,0,1,False,0,True,2
i11249-p9688,96,0.1,16,34,0.2,30,1,6,True,0,True,2
i11250-p9689,24,1.0,24,29,0.5,3,2,4,True,0,True,3
i11251-p9690,10,1.0,10,16,0.8,8,0,1,True,0,True,4
i11252-p9691,15,0.25,-8,0,0.6,-11,2,7,False,0,True,3
i11253-p9692,90,0.25,-29,-2,0.9,-17,1,8,False,0,True,4
i11254-p9693,0,1.0,0,102,0.25,-38,3,3,False,0,True,5
i11255-p9694,17,1.0,17,23,0.75,-3,0,1,True,0,True,4
i11256-p9695,11,1.0,11,24,0.6,-9,1,8,False,0,True,3
i11257-p9696,34,0.05,-7,-6,0.95,-19,1,6,False,0,True,5
i11258-p9697,25,1.0,25,24,0.95,-12,0,1,False,0,True,4
i11259-p9698,45,0.6,-5,38,0.4,-5,1,2,False,0,True,4
i11260-p9699,2,1.0,2,31,0.05,8,0,1,False,0,True,5
i11261-p9700,-8,1.0,-8,20,0.2,-7,0,1,False,0,True,3
i11262-p9701,29,0.5,29,92,0.5,-36,2,6,False,0,True,5
i11263-p9702,5,1.0,5,62,0.01,6,0,1,False,0,True,3
i11264-p9703,-8,1.0,-8,30,0.4,-13,0,1,False,0,True,2
i11265-p9704,28,0.6,25,27,0.8,-1,0,1,False,0,True,2
i11266-p9705,12,1.0,12,19,0.5,6,1,2,False,0,True,4
i11267-p9706,19,0.4,7,29,0.5,-14,0,1,False,0,True,2
i11268-p9707,-7,1.0,-7,12,0.25,-14,3,3,False,0,True,4
i11269-p9708,13,0.1,10,15,0.95,-6,0,1,False,0,True,4
i11270-p9709,39,0.6,-1,31,0.1,15,0,1,False,0,True,3
i11271-p9710,24,1.0,24,63,0.5,-16,1,2,True,0,True,2
i11272-p9711,10,1.0,10,12,0.8,12,0,1,False,0,True,3
i11273-p9712,32,0.01,-4,44,0.05,-3,0,1,False,0,True,5
i11274-p9713,11,1.0,11,30,0.4,-4,0,1,False,0,True,5
i11275-p9714,-1,1.0,-1,-1,0.8,-2,0,1,True,0,True,3
i11276-p9715,27,0.4,12,45,0.75,-29,1,6,False,0,True,3
i11277-p9716,12,1.0,12,82,0.01,20,1,8,False,0,True,3
i11278-p9717,-4,1.0,-4,1,0.9,-2,3,3,False,0,True,4
i11279-p9718,16,0.4,1,7,1.0,7,0,1,False,0,True,5
i11280-p9719,40,0.4,-2,54,0.25,3,0,1,False,0,True,2
i11281-p9720,1,1.0,1,22,0.01,11,0,1,False,0,True,2
i11282-p9721,0,0.8,-22,4,0.5,-2,1,2,True,0,True,3
i11283-p9722,71,0.6,-44,54,0.1,23,0,1,False,0,True,5
i11284-p9723,16,1.0,16,62,0.4,-6,0,1,False,0,True,2
i11285-p9724,-7,1.0,-7,-9,0.9,-9,1,8,False,0,True,5
i11286-p9725,17,0.5,-31,1,0.8,-35,0,1,False,0,True,4
i11287-p9726,7,1.0,7,17,0.25,-3,0,1,True,0,True,4
i11288-p9727,21,1.0,21,19,0.99,-17,2,7,False,0,True,5
i11289-p9728,23,0.99,13,62,0.01,17,0,1,False,0,True,3
i11290-p9729,23,0.5,17,31,0.75,-34,0,1,False,0,True,3
i11291-p9730,19,1.0,19,89,0.05,15,1,8,False,0,True,5
i11292-p9731,27,0.5,19,27,0.4,12,2,5,True,0,True,2
i11293-p9732,12,1.0,12,50,0.5,-20,0,1,False,0,True,5
i11294-p9733,11,1.0,11,44,0.25,5,1,8,False,0,True,4
i11295-p9734,8,1.0,8,21,0.01,-1,0,1,False,0,True,4
i11296-p9735,19,1.0,19,22,0.8,0,0,1,False,0,True,2
i11297-p9736,9,1.0,9,8,0.9,0,2,2,False,0,True,5
i11298-p9737,4,1.0,4,37,0.5,-38,0,1,False,0,True,2
i11299-p9738,-5,1.0,-5,29,0.05,-14,0,1,False,0,True,2
i11300-p9739,23,1.0,23,31,0.8,3,2,5,False,0,True,4
i11301-p9740,2,1.0,2,22,0.9,-19,1,4,False,0,True,5
i11302-p9741,43,0.4,-32,-2,1.0,-2,2,2,False,0,True,4
i11303-p9742,23,1.0,23,45,0.4,-5,0,1,False,0,True,2
i11304-p9743,30,1.0,30,53,0.2,21,0,1,True,0,True,4
i11305-p9744,13,1.0,13,21,0.6,9,1,4,True,0,True,2
i11306-p9745,30,1.0,30,33,0.8,-8,0,1,False,0,True,4
i11307-p9746,36,0.4,-14,10,0.01,8,0,1,False,1,True,4
i11308-p9747,23,1.0,23,41,0.25,25,0,1,False,0,True,5
i11309-p9748,15,1.0,15,30,0.8,-36,0,1,False,0,True,2
i11310-p9749,3,1.0,3,0,0.5,-1,0,1,False,0,True,4
i11311-p9750,22,1.0,22,27,0.9,-29,0,1,False,0,True,5
i11312-p9751,39,0.01,27,26,0.1,20,0,1,True,-1,True,4
i11313-p9752,14,1.0,14,30,0.4,4,1,8,False,0,True,4
i11314-p9753,28,1.0,28,26,0.75,25,1,8,True,0,True,3
i11315-p9754,15,0.75,-4,31,0.25,-1,0,1,False,0,True,3
i11316-p9755,51,0.6,-31,49,0.5,5,3,3,False,0,True,5
i11317-p9756,22,1.0,22,23,0.99,-24,1,2,False,0,True,5
i11318-p9757,-4,0.6,-6,98,0.1,-17,3,2,False,-1,True,2
i11319-p9758,10,1.0,10,37,0.05,1,0,1,False,0,True,4
i11320-p9759,73,0.05,-5,17,0.4,-22,0,1,False,0,True,2
i11321-p9760,23,1.0,23,61,0.01,23,0,1,True,0,True,4
i11322-p9761,61,0.25,17,28,1.0,28,0,1,False,0,True,4
i11323-p9762,3,1.0,3,6,0.5,-1,0,1,False,0,True,3
i11324-p9763,25,0.25,-18,20,0.25,-24,0,1,False,1,True,4
i11325-p9764,-8,1.0,-8,-1,0.05,-15,1,4,False,0,True,5
i11326-p9765,45,0.75,-27,43,0.5,21,1,8,False,0,True,2
i11327-p9766,5,1.0,5,19,0.1,7,0,1,False,0,True,5
i11328-p9767,109,0.1,-1,9,0.9,-12,2,3,False,1,True,5
i11329-p9768,24,1.0,24,79,0.4,-6,1,6,False,0,True,5
i11330-p9769,11,0.8,0,58,0.5,-45,0,1,False,0,True,5
i11331-p9770,34,0.25,5,85,0.2,-5,0,1,True,0,True,3
i11332-p9771,25,1.0,25,33,0.9,-26,0,1,False,0,True,2
i11333-p9772,0,1.0,0,22,0.01,-2,0,1,False,0,True,5
i11334-p9773,13,1.0,13,55,0.2,2,0,1,True,0,True,3
i11335-p9774,14,1.0,14,15,0.1,9,0,1,False,0,True,5
i11336-p9775,5,1.0,5,11,0.8,-20,1,6,False,0,True,4
i11337-p9776,13,1.0,13,42,0.75,-38,0,1,False,0,True,3
i11338-p9777,14,1.0,14,17,0.25,15,3,5,False,0,True,5
i11339-p9778,-7,1.0,-7,8,0.01,-8,1,2,True,0,True,3
i11340-p9779,-6,1.0,-6,11,0.4,-23,1,6,False,0,True,5
i11341-p9780,21,1.0,21,32,0.8,21,0,1,False,0,True,4
i11342-p9781,6,1.0,6,9,0.9,0,1,8,False,0,True,4
i11343-p9782,7,1.0,7,12,0.75,-8,1,8,False,0,True,5
i11344-p9783,12,0.1,1,2,0.01,-3,0,1,False,0,True,5
i11345-p9784,16,1.0,16,25,0.01,19,0,1,False,0,True,4
i11346-p9785,3,1.0,3,10,0.5,-14,3,4,True,0,True,2
i11347-p9786,2,1.0,2,36,0.2,-8,1,8,False,0,True,5
i11348-p9787,-9,1.0,-9,2,0.8,-19,1,4,False,0,True,3
i11349-p9788,67,0.2,-8,7,1.0,7,3,4,False,0,True,3
i11350-p9789,21,1.0,21,51,0.4,3,0,1,False,0,True,4
i11351-p9790,-4,1.0,-4,12,0.05,1,0,1,False,0,True,3
i11352-p9791,4,0.8,-16,96,0.1,-20,0,1,False,0,True,2
i11353-p9792,22,1.0,22,53,0.25,11,0,1,True,0,True,3
i11354-p9793,10,1.0,10,39,0.1,2,0,1,False,0,True,4
i11355-p9794,-1,1.0,-1,26,0.05,2,1,4,False,0,True,3
i11356-p9795,21,1.0,21,51,0.75,-31,0,1,False,0,True,5
i11357-p9796,23,0.5,19,16,0.95,8,3,5,False,1,True,3
i11358-p9797,5,0.99,-31,8,0.99,-1,0,1,False,0,True,3
i11359-p9798,3,0.8,-22,-1,0.99,-7,0,1,False,1,True,3
i11360-p9799,9,1.0,9,18,0.2,0,0,1,False,0,True,4
i11361-p9800,20,0.95,2,108,0.2,-1,1,2,True,-1,True,3
i11362-p9801,17,0.6,-20,-5,0.4,-5,0,1,False,0,True,2
i11363-p9802,5,0.25,5,81,0.2,-13,0,1,False,0,True,3
i11364-p9803,3,1.0,3,26,0.75,-45,1,2,True,0,True,3
i11365-p9804,29,1.0,29,92,0.25,-5,0,1,False,0,True,3
i11366-p9805,-7,1.0,-7,-15,0.75,-24,1,4,False,0,True,2
i11367-p9806,63,0.2,-10,33,0.01,-7,0,1,False,1,True,2
i11368-p9807,60,0.05,-4,36,0.01,5,0,1,False,1,True,4
i11369-p9808,18,0.2,-9,34,0.2,-22,0,1,False,0,True,2
i11370-p9809,13,0.75,-39,29,0.4,-15,1,8,False,0,True,2
i11371-p9810,20,1.0,20,49,0.6,-33,0,1,False,0,True,5
i11372-p9811,4,1.0,4,25,0.2,3,0,1,False,0,True,4
i11373-p9812,19,1.0,19,43,0.8,-22,2,7,False,0,True,3
i11374-p9813,4,1.0,4,29,0.01,5,3,2,False,0,True,5
i11375-p9814,13,0.4,-22,23,0.01,-13,1,2,True,0,True,5
i11376-p9815,40,0.6,10,58,0.5,7,0,1,False,0,True,5
i11377-p9816,14,1.0,14,50,0.6,-38,1,8,False,0,True,2
i11378-p9817,-5,0.4,-10,-8,1.0,-8,1,4,True,0,True,4
i11379-p9818,57,0.05,5,8,1.0,8,0,1,False,0,True,3
i11380-p9819,1,1.0,1,90,0.01,-2,2,2,True,0,True,2
i11381-p9820,23,1.0,23,30,0.8,3,2,5,False,0,True,3
i11382-p9821,14,1.0,14,60,0.05,8,0,1,False,0,True,5
i11383-p9822,21,1.0,21,23,0.25,15,0,1,False,0,True,2
i11384-p9823,21,0.8,-6,6,0.9,4,0,1,False,-1,True,5
i11385-p9824,28,1.0,28,68,0.5,-2,0,1,False,0,True,5
i11386-p9825,19,1.0,19,49,0.5,-13,2,3,False,0,True,4
i11387-p9826,2,1.0,2,54,0.05,0,1,8,False,0,True,5
i11388-p9827,9,1.0,9,51,0.4,-29,0,1,False,0,True,5
i11389-p9828,13,1.0,13,21,0.01,17,0,1,False,0,True,4
i11390-p9829,-3,1.0,-3,4,0.9,-17,1,6,False,0,True,4
i11391-p9830,74,0.25,-18,117,0.2,-12,1,4,False,-1,True,3
i11392-p9831,25,1.0,25,27,0.8,-5,1,8,False,0,True,2
i11393-p9832,13,1.0,13,52,0.6,-17,0,1,True,0,True,4
i11394-p9833,22,0.2,-1,31,0.6,-36,1,2,False,0,True,4
i11395-p9834,24,1.0,24,32,0.6,2,1,8,False,0,True,4
i11396-p9835,22,0.6,20,57,0.1,15,2,6,False,0,True,3
i11397-p9836,48,0.2,-12,18,0.5,-28,0,1,False,0,True,2
i11398-p9837,-9,1.0,-9,-8,0.95,-27,0,1,False,0,True,5
i11399-p9838,33,0.6,13,32,0.95,11,1,8,False,0,True,3
i11400-p9839,26,1.0,26,26,0.95,23,1,6,False,0,True,5
i11401-p9840,40,0.1,1,5,0.9,-24,2,3,False,0,True,2
i11402-p9841,51,0.01,20,81,0.4,-20,0,1,False,0,True,5
i11403-p9842,14,1.0,14,73,0.25,-9,1,4,False,0,True,4
i11404-p9843,29,1.0,29,39,0.2,28,0,1,True,0,True,5
i11405-p9844,21,1.0,21,112,0.1,4,0,1,False,0,True,2
i11406-p9845,-1,1.0,-1,39,0.1,-16,1,8,False,0,True,2
i11407-p9846,26,0.75,6,113,0.4,-40,3,4,True,0,True,4
i11408-p9847,89,0.25,8,40,0.75,-30,0,1,True,0,True,4
i11409-p9848,42,0.5,16,48,0.2,9,1,8,False,-1,True,3
i11410-p9849,16,0.99,-1,27,0.4,-7,3,3,False,0,True,2
i11411-p9850,19,0.1,18,40,0.2,5,0,1,False,0,True,2
i11412-p9851,-9,1.0,-9,-1,0.4,-16,0,1,False,0,True,5
i11413-p9852,30,1.0,30,35,0.8,34,2,5,False,0,True,5
